sat_building_footprint,sat_tin_roof_area,svy_total_assets,svy_annual_expenditure,svy_housing_assets,svy_non_housing_assets,sat_night_light
119.5008947847,0.0,1044.2249,1216.3441,645.30005,398.92474,0.8216666579246521
1057.310810545275,660.4862073702749,2294.6885,2538.9248,301.14005,1993.5483,1.09333336353302
169.50079478475,123.865965419625,1382.8882,707.52686,430.20004,952.6882,0.49000000953674316
52.947739909350005,9.693858163275,293.58078,524.5161,150.57002,143.01076,0.8425000309944153
55.952269047675,0.0,1463.626,846.6667,860.4001,603.2258,0.8425000309944153
826.4155807264502,514.39806417285,1810.4152,3157.4194,430.20004,1380.2151,1.3041666746139526
206.065347505875,175.28309614530002,2325.1013,3325.1614,1720.8002,604.3011,0.49000000953674316
286.67743117942496,118.70724557834998,659.2323,1849.9642,430.20004,229.03226,0.5241667032241821
225.112928458275,139.172057256375,1926.9095,4058.9248,129.06001,1797.8495,0.51583331823349
31.5192113379,0.0,2821.5286,3723.2258,107.55001,2713.9785,0.51583331823349
131.575700567025,0.0,905.4689,1975.7706,430.20004,475.26883,0.47583332657814026
86.05424965995002,35.090632766475,457.68066,1699.1111,215.10002,242.58064,0.47583332657814026
191.15608027230004,140.81604489810002,2537.8193,1494.9104,860.4001,1677.4193,0.51583331823349
250.509703061475,65.022545691675,944.27106,3375.484,860.4001,83.870964,0.5191666483879089
269.1604594107,136.2809065761,416.1753,2342.7957,215.10002,201.07527,0.42249998450279236
134.0133374151,80.27194829940001,5786.947,2950.3225,4302.0005,1484.9463,0.32499998807907104
544.500044785125,459.52289047665,1066.7592,1836.3441,430.20004,636.55914,0.34833332896232605
43.253881746075,0.0,170.98163,1654.8387,75.28501,106.451614,0.2824999988079071
1059.1248658740749,515.30509183725,1174.2213,4789.319,129.06001,1045.1613,0.3283333480358124
165.41917029495,32.879752834499996,5658.9897,2491.6128,4302.0005,1356.9893,0.49000000953674316
113.8319718822,80.32863752842499,520.4625,2586.2366,150.57002,369.8925,0.33666667342185974
20.1813655329,0.0,631.45337,2983.656,258.12003,373.33334,0.47583332657814026
249.60267539707502,108.04967052165,591.4441,1743.6559,215.10002,376.3441,0.3283333480358124
190.92932335620003,117.85690714297502,3426.1304,3521.2903,1505.7002,1920.43,0.47583332657814026
319.9540086171,239.738749546725,1257.0725,7117.4194,387.18005,869.89246,0.47583332657814026
450.1124784585,359.40971201850004,635.53937,3261.7205,258.12003,377.41934,1.2583333253860474
58.16314897965,12.755076530625,1571.0371,4101.8496,322.65002,1248.3871,0.7849999666213989
12.58500884355,0.0,651.70544,3227.2688,430.20004,221.50537,0.7849999666213989
114.05872879830001,64.51234263045001,2058.2266,2264.9463,752.8501,1305.3763,1.3041666746139526
58.446595124775,58.446595124775,165.49866,968.17206,75.28501,64.51613,0.559166669845581
237.924694217925,204.3079814061,323.26746,1230.5376,193.59003,129.67741,1.3041666746139526
51.303752267625,51.303752267625,924.8931,2542.3655,752.8501,172.04301,1.3041666746139526
642.0055187081251,399.5456861682,2011.1228,2443.8708,1720.8002,290.32257,0.5983333587646484
60.0905827665,60.0905827665,958.20325,2846.6667,645.30005,312.90323,0.5983333587646484
166.60964410447502,62.52821961457501,5236.409,7844.9463,4302.0005,934.4086,0.35249999165534973
64.6257210885,64.6257210885,3118.326,2225.8064,215.10002,2903.2258,0.47833332419395447
49.149561564675004,0.0,495.74518,2678.2795,215.10002,280.64517,0.4074999988079071
11.621291950125,11.621291950125,368.8866,2136.7742,322.65002,46.23656,0.47833332419395447
74.546336167875,74.546336167875,710.3873,4134.6235,301.14005,409.2473,0.3316666781902313
105.78210136065,105.78210136065,1094.9775,2486.0215,645.30005,449.67743,0.3174999952316284
48.9794938776,48.9794938776,1164.7012,1949.2473,860.4001,304.3011,0.3316666781902313
372.67499161035,281.121886734975,5495.549,8436.129,4302.0005,1193.5483,0.3316666781902313
33.219888208650005,33.219888208650005,706.56726,1276.129,537.75006,168.8172,0.3708333373069763
344.5004447849249,159.97700430855002,1844.3635,870.9677,1290.6001,553.7634,0.35333332419395447
205.78190136075,205.78190136075,264.53925,1246.0215,107.55001,156.98924,0.47833332419395447
242.45983253992497,210.99731043104998,1132.4199,3909.8926,752.8501,379.5699,0.4074999988079071
181.6322897961,151.13348458065,2707.7583,2074.1936,1075.5001,1632.258,0.28333333134651184
197.22182777797502,197.22182777797502,1258.2032,2220.6453,645.30005,612.9032,0.2941666841506958
216.496165646475,195.634529365275,2290.6,4915.484,1290.6001,1000.0,0.2941666841506958
63.77538265312499,63.77538265312499,1289.4786,326.0215,1075.5001,213.9785,0.28333333134651184
125.79339920647502,64.73909954655001,2019.6323,2194.8386,1290.6001,729.0323,0.25833332538604736
46.42847857147501,46.42847857147501,2879.7087,2266.2366,645.30005,2234.4087,0.28333333134651184
20.97501473925,0.0,2853.856,1497.6344,430.20004,2423.656,0.28333333134651184
54.138213718875,54.138213718875,3049.8787,4517.4194,1935.9001,1113.9785,0.45749998092651367
183.729791270025,146.881792403775,653.9022,1132.4731,645.30005,8.602151,0.27000001072883606
1454.8723736976003,940.9261226800786,2908.7642,5178.7095,752.8501,2155.914,1.0216666460037231
72.61890238102501,72.61890238102501,1299.156,734.19354,1075.5001,223.65591,0.45749998092651367
43.59401712022501,43.59401712022501,4268.956,2889.2473,645.30005,3623.656,0.28833332657814026
42.74367868485,42.74367868485,165.49866,1732.4731,96.79501,40.860214,0.3058333396911621
1484.4873938325431,940.9261226800786,1138.8484,2633.5483,645.30005,493.5484,0.9133333563804626
1469.554884015075,881.5175113387501,887.18005,1708.8173,387.18005,500.0,0.3058333396911621
202.550615306325,120.351233220075,4806.7983,2528.602,1613.2501,3193.5483,0.18666666746139526
138.831921882225,138.831921882225,2941.1377,4274.1934,1290.6001,1650.5376,0.6933333277702332
18.990891723375,0.0,514.04785,816.55914,322.65002,191.39784,0.1991666704416275
55.838890589624995,55.838890589624995,1143.7484,1813.3334,430.20004,713.5484,0.6933333277702332
105.78210136065,105.78210136065,2144.1694,2111.398,387.18005,1756.9893,0.6933333277702332
93.99074172345,93.99074172345,427.98013,1145.4193,107.55001,320.4301,0.1875
95.6914185942,57.993081292575006,1379.6161,1905.3763,215.10002,1164.5161,0.21250000596046448
132.48272823142503,64.28558571435,2635.692,689.0323,967.9501,1667.742,0.23916666209697723
61.564502721150006,0.0,2269.6174,1009.2043,1720.8002,548.8172,0.24250000715255737
52.04071224495001,52.04071224495001,515.7683,1831.3978,322.65002,193.11829,0.22750000655651093
153.17429682555002,153.17429682555002,1224.7637,2332.1147,150.57002,1074.1936,0.6933333277702332
204.9882521544,0.0,941.0337,1276.9893,806.62506,134.4086,0.3449999988079071
61.734570408225,9.2970335601,1650.5701,4252.688,150.57002,1500.0,0.3449999988079071
67.857007142925,32.369549773275004,506.54413,1953.9785,430.20004,76.344086,0.2866666615009308
42.06340793655,0.0,438.77905,1015.2688,322.65002,116.129036,0.2866666615009308
289.34182494360005,240.70246644015,553.8004,1121.9929,172.08002,381.72043,0.2866666615009308
190.078984920825,23.01582698415,793.6085,2806.8818,279.63004,513.9785,0.1941666603088379
184.296683560275,78.23113605450001,1380.8765,6470.1074,1075.5001,305.37634,0.1875
38.548675736999996,0.0,578.58716,265.30756,430.20004,148.3871,0.1875
127.60745453527502,86.45107426312502,716.1614,913.5484,150.57002,565.5914,0.20416666567325592
131.802457483125,59.1835551021,2291.4902,3705.3765,430.20004,1861.2903,0.15166667103767395
691.72197256305,203.457642970725,2161.591,2939.5698,1398.1501,763.44086,0.2133333384990692
154.818284467275,117.063257936625,909.7237,854.62366,215.10002,694.62366,0.20416666567325592
1484.4873938325431,940.9261226800786,878.5316,1068.8173,172.08002,706.4516,0.18666666746139526
22.10879931975,22.10879931975,389.27045,3010.9678,107.55001,281.72043,0.20499999821186066
30.442115986424998,0.0,1469.4901,4258.0645,129.06001,1340.43,0.17416666448116302
226.246713038775,149.149361564775,2504.44,1628.172,645.30005,1859.1398,0.17416666448116302
242.85665714310002,162.8114657598,1264.678,5921.5054,752.8501,511.82794,0.15666666626930237
119.27413786860001,119.27413786860001,1724.9163,2388.3872,860.4001,864.5161,0.20749999582767487
49.31962925175,0.0,525.88416,1263.0107,361.36804,164.51613,0.18666666746139526
26.643937641750004,26.643937641750004,3412.9727,3418.0645,322.65002,3090.3225,0.20000000298023224
157.70943514755,71.54180702955,1103.3184,4480.0,430.20004,673.1183,0.18333333730697632
181.235465192925,153.2876752836,524.7497,566.2366,86.04001,438.7097,0.18333333730697632
74.03613310665001,0.0,355.951,1590.0215,172.08002,183.87097,0.18333333730697632
134.69360816339997,106.63243979602498,835.5532,1847.3118,322.65002,512.9032,0.22583334147930145
103.11770759647501,55.3286875284,2196.8438,2945.3765,322.65002,1874.1936,0.18333333730697632
412.414141156875,314.795288775825,696.84357,1384.301,322.65002,374.19354,0.22583334147930145
127.2106299321,84.75039739237499,1046.3522,1473.9785,537.75006,508.60214,0.24500000476837158
120.6346793652,100.623381519375,307.57315,513.1183,215.10002,92.47312,0.19750000536441803
555.8378905901251,362.640998072925,621.5979,921.29034,430.20004,191.39784,0.18416666984558105
466.94917947892503,71.48511780052502,2339.3875,464.08603,2151.0002,188.3871,0.18416666984558105
404.7610952385,126.700426870875,1607.5963,1411.828,322.65002,1284.9463,0.19750000536441803
213.77508265327498,121.03150396837499,321.53314,2000.7742,129.06001,192.47311,0.22166666388511658
107.82291360555,107.82291360555,2211.9668,3505.5913,645.30005,1566.6666,0.18416666984558105
304.87467369645003,135.6006358278,1563.626,2576.9893,860.4001,703.2258,0.18583333492279053
194.89756938795,156.0087582768,652.24304,716.98926,430.20004,222.04301,0.2524999976158142
914.7373995474,441.49571564670003,711.35974,562.5806,322.65002,388.7097,0.23083333671092987
85.657425056775,56.689229025,1015.10004,1088.172,215.10002,800.0,0.1850000023841858
90.75945566902502,60.033893537475,948.4796,2400.215,430.20004,518.27954,0.1850000023841858
174.319379251875,140.759355669075,5204.4395,2044.301,645.30005,4559.1396,0.19750000536441803
40.02259569165,0.0,2993.6873,1733.7634,645.30005,2348.3872,0.2433333396911621
135.20381122462499,135.20381122462499,3613.0884,1603.2258,860.4001,2752.6882,0.3108333349227905
1484.4873938325431,940.9261226800786,1665.7764,1378.7097,860.4001,805.37634,0.31583333015441895
1484.4873938325431,940.9261226800786,1722.8582,1213.7634,1290.6001,432.25806,0.18000000715255737
315.815694898275,248.63895850364997,533.35645,4037.8494,107.55001,425.80646,0.1783333271741867
673.9215546492001,402.15339070335,453.8097,999.1398,215.10002,238.70967,0.22166666388511658
90.70276644,90.70276644,1827.2518,3485.1614,1720.8002,106.451614,0.1783333271741867
169.330727097675,169.330727097675,509.73755,2053.3333,279.63004,230.10753,0.23916666209697723
106.06554750577499,38.0951619048,1403.5647,1830.9678,1075.5001,328.0645,0.2683333456516266
102.437436848175,102.437436848175,735.51624,3557.8494,150.57002,584.9462,0.2683333456516266
637.1869342410001,329.64786678037507,1109.8394,4444.731,752.8501,356.98926,0.21666666865348816
93.99074172345,56.802607483050004,516.22156,2206.0215,430.20004,86.02151,0.2683333456516266
277.83391145152495,220.237654762125,5448.711,2541.0752,1505.7002,3943.0107,0.21666666865348816
60.43071814065,42.4035433107,536.62854,1888.8173,322.65002,213.9785,0.2683333456516266
78.57127142865001,78.57127142865001,1100.1157,1436.5591,537.75006,562.3656,0.21666666865348816
373.6953977328,175.7366099775,3689.895,5670.1074,3011.4004,678.4946,0.23666666448116302
1484.4873938325431,772.4474346946502,289.29358,611.6129,215.10002,74.19355,0.23666666448116302
1484.4873938325431,940.9261226800786,631.2522,1894.6237,322.65002,308.60214,0.27416667342185974
85.770803514825,0.0,229.05077,1104.301,86.04001,143.01076,0.2133333384990692
148.46909081647502,69.8411301588,363.04776,1824.9463,172.08002,190.96774,0.23666666448116302
459.919715079825,201.756966099975,2097.0054,4274.3228,1075.5001,1021.5054,0.1991666704416275
88.491886508025,57.256121315250006,934.4549,973.1183,215.10002,719.35486,0.19416667520999908
73.4692408164,73.4692408164,1192.5101,3496.7742,172.08002,1020.4301,0.20916666090488434
216.609544104525,79.59167755109999,1239.8542,1291.3978,322.65002,917.2043,0.20916666090488434
93.82067403637501,93.82067403637501,3489.8022,8738.494,2581.2002,908.6022,0.23749999701976776
169.55748401377502,129.53488832212503,1679.8013,791.6129,1075.5001,604.3011,0.19416667520999908
87.86830498875,61.167678117974994,1909.7468,8470.538,322.65002,1587.0968,0.19333332777023315
122.27866700692499,122.27866700692499,1991.4996,6240.645,473.22006,1518.2795,0.19333332777023315
176.1901238097,32.6529959184,5334.848,4749.8926,2043.4502,3291.398,0.13333334028720856
83.78668049895,53.911456802775,1536.7441,814.2366,860.4001,676.3441,0.19416667520999908
196.65493548772503,33.616712811824996,204.34734,2572.9033,215.10002,-10.752688,0.25583332777023315
509.86292585085,273.752286961725,1968.9329,1637.2043,537.75006,1431.1827,0.19416667520999908
310.99711043114996,149.659564626,408.21832,1645.8064,215.10002,193.11829,0.2058333307504654
28.571371428600006,0.0,663.544,2259.785,479.67303,183.87097,0.2316666692495346
71.08829319735,71.08829319735,1231.2522,2507.957,322.65002,908.6022,0.15333333611488342
273.979043877825,223.41225158752502,4557.128,3496.7742,645.30005,3911.828,0.18333333730697632
80.668772902575,80.668772902575,1357.0354,1043.4409,215.10002,1141.9354,0.18333333730697632
450.962816893875,292.573110998025,1276.4366,9148.71,430.20004,846.2366,0.2291666716337204
36.281106576,0.0,347.328,1846.0215,75.28501,272.043,0.27416667342185974
257.765924376675,135.6006358278,2111.8743,2217.8926,215.10002,1896.7742,0.2133333384990692
202.72068299339998,85.430668140675,1514.071,948.17206,430.20004,1083.871,0.2408333271741867
618.989691723975,327.83381145157506,445.20755,440.21506,215.10002,230.10753,0.1875
109.92041507947502,0.0,1053.8328,1036.7742,322.65002,731.1828,0.1666666716337204
55.101930612299995,55.101930612299995,1350.6301,2239.14,430.20004,920.4301,0.25083333253860474
86.8478988663,86.8478988663,925.99146,2439.14,860.4001,65.5914,0.25083333253860474
344.387066326875,285.090132766725,3165.7302,1761.7205,645.30005,2520.4302,0.25083333253860474
287.130945011625,183.673102041,2218.6035,2932.6882,1505.7002,712.9032,0.2633333206176758
115.64602721100002,74.03613310665,937.7732,1560.43,645.30005,292.4731,0.3425000011920929
383.6727020412,208.72974127005,582.8651,2716.559,322.65002,260.21506,0.35249999165534973
43.253881746075,0.0,943.14954,1499.7849,645.30005,297.84946,0.3425000011920929
229.30793140612502,143.9906417235,743.1033,1265.3763,430.20004,312.90323,0.35249999165534973
141.212869501275,0.0,4327.9985,2912.6882,193.59003,4134.4087,0.3425000011920929
37.92509421772501,37.92509421772501,549.05536,1973.3334,107.55001,441.50537,0.3425000011920929
54.08152448985001,35.20401122452501,627.9894,3596.559,150.57002,477.41934,0.3425000011920929
244.27388786872504,119.16075941055,643.08014,2224.9463,322.65002,320.4301,0.2683333456516266
129.98840215432503,16.836701020425,1225.8989,1284.9463,430.20004,795.6989,0.2841666638851166
167.1198471657,135.317189682675,1739.8312,2521.7205,215.10002,1524.7312,0.23916667699813843
128.23103605455,97.16533854885,1028.0496,2094.7097,430.20004,597.8495,0.1991666704416275
983.5014343547251,387.754326531,1643.3346,5420.645,1505.7002,137.63441,0.2841666638851166
111.84784886632501,102.097301474025,518.3166,2273.9785,172.08002,346.23657,0.23916667699813843
241.49611564650002,135.884081972925,994.5647,4709.6772,225.85503,768.70966,0.1991666704416275
62.75497653067501,49.376318480775005,1799.0173,7911.828,430.20004,1368.8173,0.22166666388511658
110.60068582777501,95.407972449075,2135.854,2412.4731,1720.8002,415.05377,0.2433333396911621
795.179815533675,304.76129523839995,5141.3555,2708.8171,4302.0005,839.35486,0.18250000476837158
152.097201474075,141.326247959325,1982.8419,2823.656,215.10002,1767.742,0.164166659116745
578.286825284025,286.8474988665,1341.0916,4764.215,1075.5001,265.5914,0.17083333432674408
110.88413197290001,0.0,472.0893,1841.2903,215.10002,256.98926,0.17083333432674408
208.84311972810002,164.682210317625,3172.198,7110.3228,1720.8002,1451.3978,0.1691666692495346
107.25602131530002,107.25602131530002,963.34143,4087.957,537.75006,425.5914,0.18250000476837158
548.2982231298,293.59351712047504,1860.3169,9658.185,473.22006,1387.0968,0.1599999964237213
147.50537392305,103.68459988672501,416.1753,654.62366,215.10002,201.07527,0.19249999523162842
1070.4060224500504,885.7692035156251,1137.7178,3544.516,387.18005,750.53766,0.1599999964237213
1054.5897275520751,876.245413039425,745.277,1432.6882,537.75006,207.52689,0.1599999964237213
420.123876304275,90.646077210975,483.91724,1424.5161,215.10002,268.8172,0.20250000059604645
197.7320308392,76.8705945579,481.3366,1561.2903,215.10002,266.23657,0.2916666567325592
38.43529727895,0.0,174.2398,1619.3549,215.10002,-39.344086,0.22833332419395447
29.421709863975,0.0,660.2844,3101.0752,322.65002,337.6344,0.22833332419395447
155.44186598655,28.684749886650003,457.0216,3474.4087,150.57002,306.4516,0.22833332419395447
98.86601541960002,0.0,1400.185,721.9785,860.4001,539.785,0.22833332419395447
71.14498242637502,71.14498242637502,901.214,3866.0215,645.30005,255.91397,0.2224999964237213
149.77294308404998,56.57585056695,590.4151,1406.2366,430.20004,160.21506,0.20000000298023224
39.51239263042501,0.0,369.92947,2191.398,172.08002,197.84946,0.20000000298023224
110.88413197290001,110.88413197290001,591.4441,2063.8708,215.10002,376.3441,0.3316666781902313
220.46441167822502,121.59839625862502,5238.5596,2258.4946,4302.0005,936.55914,0.3858333230018616
37.30151269845,26.190423809549998,1589.2936,2727.742,215.10002,1374.1936,0.20000000298023224
110.714064285825,51.870644557875,3609.7236,1555.4121,215.10002,3394.6235,0.21666666865348816
41.0430018141,41.0430018141,1621.783,2989.0322,1290.6001,331.1828,0.20000000298023224
206.63223979612502,157.76612437657502,1640.9296,1782.2223,322.65002,1318.2795,0.20000000298023224
174.94296077115,133.049620521675,922.8882,265.30756,430.20004,492.68817,0.20000000298023224
181.1787759639,138.321718821,5493.3984,1293.3334,4302.0005,1191.3978,0.210833340883255
121.93853163277501,91.38303718830001,1468.5491,2604.086,752.8501,715.6989,0.20000000298023224
69.27423786855,38.718743424075,967.85754,2747.957,537.75006,430.1075,0.2175000011920929
32.482928231325005,32.482928231325005,503.29517,460.90323,322.65002,180.64516,0.2175000011920929
101.417030725725,101.417030725725,2303.596,2109.2473,1720.8002,582.7957,0.2175000011920929
275.11282845832494,207.42588900247497,598.9802,2754.9463,258.12003,340.86023,0.17749999463558197
120.8614362813,82.02931439917501,2804.7637,5466.4517,2151.0002,653.7634,0.19249999523162842
17.34690408165,0.0,1285.1312,366.4516,860.4001,424.73117,0.18916666507720947
56.57585056695,31.689279024975,758.20325,678.0645,645.30005,112.90323,0.18916666507720947
214.5120426306,0.0,1541.9956,1719.7849,279.63004,1262.3656,0.2175000011920929
184.1266158732,184.1266158732,1953.0582,2768.602,1720.8002,232.25807,0.18583333492279053
65.929573356075,45.1246263039,949.6474,3839.5698,860.4001,89.247314,0.2408333271741867
228.45759297074997,73.4692408164,1127.0668,830.9677,860.4001,266.66666,0.2408333271741867
20.011297845825,20.011297845825,621.55164,1703.871,215.10002,406.4516,0.2408333271741867
153.2876752836,153.2876752836,1125.9684,1498.4946,752.8501,373.1183,0.20333333313465118
235.770503514975,235.770503514975,2184.079,3104.9463,967.9501,1216.129,0.23749999701976776
258.21943820887503,227.4371868483,979.75494,726.4516,860.4001,119.354836,0.23749999701976776
113.49183650805,78.401203741575,1026.9742,3433.9785,430.20004,596.7742,0.2408333420753479
172.27856700697504,101.64378764182501,359.1629,300.21506,107.55001,251.6129,0.21833333373069763
234.069826644225,131.519011338,807.6194,2504.9463,430.20004,377.41934,0.39666667580604553
54.8751736962,0.0,680.7007,265.30756,258.12003,422.58066,0.2566666603088379
21.42852857145,0.0,1122.7656,2975.2688,860.4001,262.3656,0.2566666603088379
745.69011859485,531.17807596425,1183.9172,4384.9463,215.10002,968.8172,0.2991666793823242
56.802607483050004,56.802607483050004,2756.1453,1643.0107,1075.5001,1680.6451,0.2566666603088379
97.16533854885002,43.707395578275005,1249.5085,891.82794,215.10002,1034.4086,0.1783333271741867
165.41917029495002,130.49860521555001,2438.097,3434.8386,2151.0002,287.09677,0.1574999988079071
93.76398480735,53.85476757375,1184.9832,4572.9033,172.08002,1012.9032,0.17666666209697723
186.6209419503,161.45092426319997,1447.5431,2855.0537,1075.5001,372.043,0.1574999988079071
167.57336099789998,167.57336099789998,1288.4033,3754.8386,1075.5001,212.90323,0.20083333551883698
92.913646371975,50.5667922903,734.07104,1574.1936,430.20004,303.87097,0.20083333551883698
161.79105963735,20.691568594125,1078.6797,1075.2688,860.4001,218.27957,0.20083333551883698
164.342074943475,105.55534444455,3967.0366,3109.2473,1720.8002,2246.2366,0.17499999701976776
833.615112812625,795.0097478465999,1008.6531,2414.1936,236.61003,772.043,0.20083333551883698
116.77981179150001,116.77981179150001,1530.1537,2611.957,215.10002,1315.0537,0.20083333551883698
267.45978253994997,267.45978253994997,925.87585,3207.0537,322.65002,603.2258,0.20083333551883698
142.57341099787502,115.249202607825,4241.184,4615.269,1505.7002,2735.484,0.20083333551883698
122.27866700692499,122.27866700692499,2669.0483,2918.2795,1075.5001,1593.5483,0.22583332657814026
186.50756349225003,86.62114195020001,2942.2593,5513.3335,1505.7002,1436.5591,0.17666666209697723
176.927083787025,109.41021201825001,2878.5247,2644.6453,139.81502,2738.7097,0.21166667342185974
95.23790476200001,95.23790476200001,1184.019,1149.0322,688.32007,495.6989,0.22583332657814026
171.99512086185,49.433007709799995,566.75916,1466.7957,430.20004,136.55914,0.21166667342185974
89.7957387756,89.7957387756,3342.398,2914.6235,2151.0002,1191.3978,0.22583332657814026
127.72083299332499,76.92728378692499,1006.59033,2692.4731,645.30005,361.2903,0.21166667342185974
27.947789909325003,0.0,254.87572,1750.5376,172.08002,82.7957,0.1666666716337204
42.8570571429,42.8570571429,2309.7468,1273.5483,322.65002,1987.0968,0.1458333283662796
54.251592176925,54.251592176925,795.3613,1602.1505,430.20004,365.1613,0.1733333319425583
320.690968594425,320.690968594425,2500.2773,2119.5698,1290.6001,1209.6774,0.1458333283662796
51.81395532885,51.81395532885,1475.5001,704.5161,1075.5001,400.0,0.1458333283662796
76.247013038625,76.247013038625,371.01398,3609.0322,215.10002,155.91397,0.28583332896232605
390.418720295175,301.076495351775,760.3307,5524.3013,537.75006,222.58064,0.28583332896232605
173.80917619065002,94.10412018150001,2157.0447,4831.828,258.12003,1898.9247,0.28583332896232605
43.253881746075,43.253881746075,2241.0916,3407.742,1075.5001,1165.5914,0.28583332896232605
507.0284643996,292.119597165825,1042.028,4084.301,430.20004,611.82794,0.19499999284744263
199.03588310677503,32.08610362815,1136.7441,879.5699,860.4001,276.3441,0.1850000023841858
238.66165419524998,222.391845465075,588.2183,903.6559,215.10002,373.1183,0.19833333790302277
361.56390272145,229.42130986417502,2277.8193,2116.344,860.4001,1417.4193,0.1850000023841858
1275.62103152055,940.9261226800786,867.8807,2681.2903,645.30005,222.58064,0.19499999284744263
29.818534467150002,0.0,193.57152,1411.6129,107.55001,86.02151,0.1850000023841858
35.71421428575,9.920615079375,522.6084,1264.301,129.06001,393.5484,0.1850000023841858
159.86362585050003,138.20834036295003,1600.0325,1736.9893,150.57002,1449.4624,0.1733333319425583
82.369449773325,62.811665759700006,1501.0984,4250.5376,107.55001,1393.5483,0.1733333319425583
43.027124829975,43.027124829975,196.79733,632.9032,107.55001,89.247314,0.1733333319425583
74.26289002275001,42.12009716557501,225.82959,2361.5054,107.55001,118.27957,0.1733333319425583
65.98626258510001,65.98626258510001,629.05536,500.0,107.55001,521.5054,0.21166667342185974
810.8827319736,655.724312132175,1064.6549,3897.2043,645.30005,419.35483,0.20666666328907013
657.5383674609751,258.38950589595004,2142.0627,6155.269,1591.7401,550.3226,0.1758333295583725
272.61850238122497,85.37397891165,823.7716,1227.0968,537.75006,286.0215,0.23666666448116302
527.8901006808,243.706995578475,540.92957,3209.4624,322.65002,218.27957,0.21916666626930237
77.494176077175,77.494176077175,1063.6259,2804.086,860.4001,203.2258,0.21916666626930237
96.20162165542501,96.20162165542501,2013.2733,949.46234,1720.8002,292.4731,0.23666666448116302
85.77080351482499,85.77080351482499,528.02637,2050.7527,322.65002,205.37634,0.21916666626930237
50.5667922903,0.0,389.7052,1982.5807,129.06001,260.64517,0.21916666626930237
126.3036022677,126.3036022677,724.8191,2130.3225,408.69003,316.12903,0.24000000953674316
160.3171396827,77.380797619125,1113.042,2332.9033,645.30005,467.74194,0.2658333480358124
96.5984462586,96.5984462586,825.7533,1358.7097,752.8501,72.90323,0.2841666638851166
216.0993410433,122.44873469400001,740.95276,4775.5557,430.20004,310.7527,0.2841666638851166
25.28339614515,0.0,282.80957,2565.5913,75.28501,218.27957,0.2841666638851166
104.308181406,44.330977097550004,972.1587,5171.613,537.75006,434.4086,0.2841666638851166
12.868454988675001,12.868454988675001,2727.1892,3289.9644,430.20004,2296.9893,0.27000001072883606
51.417130725675,51.417130725675,1562.4117,2538.81,215.10002,1347.3118,0.2841666638851166
66.32639795925002,15.702916439925001,1079.8855,3003.656,967.9501,111.935486,0.2841666638851166
117.40339331077499,98.29912312935,677.51184,2080.932,430.20004,247.31183,0.27000001072883606
30.328737528375,0.0,452.3506,1793.1183,430.20004,22.150537,0.27000001072883606
119.557584013725,61.451124263100006,1787.2355,4677.778,645.30005,1141.9354,0.27000001072883606
162.187884240525,91.8365510205,617.25055,1470.896,215.10002,402.15054,0.27000001072883606
34.750497392325,0.0,696.8667,2406.5234,430.20004,266.66666,0.24166667461395264
46.541857029525005,0.0,1332.4431,2024.6594,860.4001,472.043,0.24166667461395264
168.82052403645,111.67778117924999,318.3027,317.84946,107.55001,210.75269,0.28999999165534973
186.450874263225,144.727601700825,735.5764,2648.889,430.20004,305.37634,0.26916664838790894
210.94062120202503,171.31485011355002,439.81732,1650.932,150.57002,289.2473,0.2683333456516266
219.95420861700003,219.95420861700003,613.8328,3267.742,322.65002,291.1828,0.2841666638851166
247.95868775535,169.897619387925,2636.9753,265.30756,1935.9001,701.07526,0.28999999165534973
205.49845521562503,161.2241673471,165.49866,526.6667,129.06001,-15.268817,0.2633333206176758
343.5367278915,343.5367278915,511.92047,1809.0322,430.20004,81.72043,0.2633333206176758
54.591727551074996,15.589537981875,574.22595,2455.484,150.57002,423.6559,0.22583332657814026
44.387666326575,44.387666326575,592.0893,803.44086,215.10002,376.98926,0.27250000834465027
76.133634580575,76.133634580575,867.8807,2858.4946,645.30005,222.58064,0.20749999582767487
177.60735453532502,86.73452040825,2036.6979,4438.925,645.30005,1391.3978,0.27250000834465027
133.389755895825,133.389755895825,253.83282,661.5054,322.65002,-39.344086,0.27250000834465027
226.41678072585003,116.77981179150001,893.64087,2360.0,430.20004,463.44086,0.27916666865348816
436.7338204086001,106.972575170175,318.32584,1614.4802,215.10002,103.22581,0.3941666781902313
1032.140792858175,367.062757936875,985.70703,4326.4517,537.75006,447.957,0.32249999046325684
38.662054195050004,0.0,620.9759,618.0645,537.75006,83.22581,0.2475000023841858
551.3594414971501,433.21908820904997,907.55,1720.2151,107.55001,800.0,0.2783333361148834
107.99298129262499,107.99298129262499,407.75818,4049.0107,1075.5001,-39.344086,0.2475000023841858
57.199432086225,0.0,650.5607,1329.4624,107.55001,543.01074,0.3100000023841858
19.557784013625,19.557784013625,840.92957,4814.6235,322.65002,518.27954,0.2475000023841858
304.0810244901,267.28971485287497,636.6054,880.0,215.10002,421.50537,0.2475000023841858
653.3433645131252,294.67061247195,1408.7642,1889.0322,752.8501,655.914,0.2199999988079071
56.915985941100004,13.208590362825,445.84344,1382.1505,172.08002,273.76343,0.2475000023841858
533.44564512525,378.57067142895,1793.8259,1780.6451,1290.6001,503.2258,0.28333333134651184
